fips,county_name,state,year,elec_rate_cents_kwh,res_sales_mwh,res_customers
31157,Scotts Bluff County,NE,2014,12.443983494014784,,
31157,Scotts Bluff County,NE,2015,11.063108264565571,,
31157,Scotts Bluff County,NE,2016,11.068424301276888,,
31157,Scotts Bluff County,NE,2017,11.122015683375496,,
31157,Scotts Bluff County,NE,2018,10.814866955052413,,
31157,Scotts Bluff County,NE,2019,10.949891855291819,,
31157,Scotts Bluff County,NE,2020,10.362184555282871,,
31157,Scotts Bluff County,NE,2021,10.396164673612281,,
31157,Scotts Bluff County,NE,2022,10.272466555458914,,
31159,Seward County,NE,2010,8.99498573876895,,
31159,Seward County,NE,2011,9.520952084487735,,
31159,Seward County,NE,2012,10.277413861702893,,
31159,Seward County,NE,2013,10.066372334116028,,
31159,Seward County,NE,2014,12.013331474527847,,
31159,Seward County,NE,2015,10.676801931279517,,
31159,Seward County,NE,2016,10.767337971783567,,
31159,Seward County,NE,2017,10.589238298217996,,
31159,Seward County,NE,2018,10.230875447868382,,
31159,Seward County,NE,2019,10.23341285830382,,
31159,Seward County,NE,2020,10.13528678300857,,
31159,Seward County,NE,2021,10.106815369349718,,
31159,Seward County,NE,2022,9.96692609528898,,
31161,Sheridan County,NE,2010,10.042330905288624,,
31161,Sheridan County,NE,2011,11.109189095813827,,
31161,Sheridan County,NE,2012,12.3231949818265,,
31161,Sheridan County,NE,2013,12.512798532143437,,
31161,Sheridan County,NE,2014,12.36308339808884,,
31161,Sheridan County,NE,2015,10.819242505020751,,
31161,Sheridan County,NE,2016,10.943629116495183,,
31161,Sheridan County,NE,2017,10.919451989445903,,
31161,Sheridan County,NE,2018,10.59659588203109,,
31161,Sheridan County,NE,2019,10.641019157933728,,
31161,Sheridan County,NE,2020,10.362184555282871,,
31161,Sheridan County,NE,2021,10.396164673612281,,
31161,Sheridan County,NE,2022,10.272466555458914,,
31163,Sherman County,NE,2010,9.209248511386404,,
31163,Sherman County,NE,2011,9.824502146956227,,
31163,Sherman County,NE,2012,10.552391320392154,,
31163,Sherman County,NE,2013,10.767496961832201,,
31163,Sherman County,NE,2014,12.131079186125625,,
31163,Sherman County,NE,2015,10.758884603261029,,
31163,Sherman County,NE,2016,10.887213373164329,,
31163,Sherman County,NE,2017,10.895936128749524,,
31163,Sherman County,NE,2018,10.601968493350187,,
31163,Sherman County,NE,2019,10.634858051374238,,
31163,Sherman County,NE,2020,10.496405508107713,,
31163,Sherman County,NE,2021,10.556936668851781,,
31163,Sherman County,NE,2022,10.446946604479876,,
31165,Sioux County,NE,2010,12.169949114101755,,
31165,Sioux County,NE,2011,12.2741464986947,,
31165,Sioux County,NE,2012,13.172132465650154,,
31165,Sioux County,NE,2013,12.50605666243867,,
31165,Sioux County,NE,2014,12.390195226595626,,
31165,Sioux County,NE,2015,10.985661347240473,,
31165,Sioux County,NE,2016,11.08208934406623,,
31165,Sioux County,NE,2017,11.060879383109324,,
31165,Sioux County,NE,2018,10.74965846540787,,
31165,Sioux County,NE,2019,10.856010012819258,,
31165,Sioux County,NE,2020,10.362184555282871,,
31165,Sioux County,NE,2021,10.396164673612281,,
31165,Sioux County,NE,2022,10.272466555458914,,
31167,Stanton County,NE,2010,8.576250270364143,,
31167,Stanton County,NE,2011,9.187215602180693,,
31167,Stanton County,NE,2012,9.94702352871795,,
31167,Stanton County,NE,2013,9.725908155238224,,
31167,Stanton County,NE,2014,9.763823374481037,,
31167,Stanton County,NE,2015,10.108310208778748,,
31167,Stanton County,NE,2016,10.204971502919491,,
31167,Stanton County,NE,2017,10.198254078857362,,
31167,Stanton County,NE,2018,9.990465747579973,,
31167,Stanton County,NE,2019,9.900931516057156,,
31167,Stanton County,NE,2020,9.782781988575035,,
31167,Stanton County,NE,2021,9.378948920228792,,
31167,Stanton County,NE,2022,9.234240874153091,,
31169,Thayer County,NE,2010,8.291459655363253,,
31169,Thayer County,NE,2011,8.792490957785626,,
31169,Thayer County,NE,2012,9.29244254922511,,
31169,Thayer County,NE,2013,9.190759648360496,,
31169,Thayer County,NE,2014,9.200884890065806,,
31169,Thayer County,NE,2015,9.592142411183996,,
31169,Thayer County,NE,2016,9.7494831358607,,
31169,Thayer County,NE,2017,9.997349475804365,,
31169,Thayer County,NE,2018,9.673465758823493,,
31169,Thayer County,NE,2019,9.721721405027248,,
31169,Thayer County,NE,2020,9.034933740919906,,
31169,Thayer County,NE,2021,8.747062321261716,,
31169,Thayer County,NE,2022,8.508573361434184,,
31171,Thomas County,NE,2010,9.589351685138505,,
31171,Thomas County,NE,2011,10.098737326944967,,
31171,Thomas County,NE,2012,10.765194455356642,,
31171,Thomas County,NE,2013,10.845941870742994,,
31171,Thomas County,NE,2014,10.932505251621153,,
31171,Thomas County,NE,2015,11.485684309340401,,
31171,Thomas County,NE,2016,11.819199977877023,,
31171,Thomas County,NE,2017,12.06880231504645,,
31171,Thomas County,NE,2018,12.289905000521975,,
31171,Thomas County,NE,2019,12.329886742517612,,
31171,Thomas County,NE,2020,,,
31171,Thomas County,NE,2021,,,
31171,Thomas County,NE,2022,,,
31173,Thurston County,NE,2010,8.794784365759138,,
31173,Thurston County,NE,2011,9.52420878195341,,
31173,Thurston County,NE,2012,10.317733213138709,,
31173,Thurston County,NE,2013,10.247752267017,,
31173,Thurston County,NE,2014,11.974559890852023,,
31173,Thurston County,NE,2015,10.71249357538813,,
31173,Thurston County,NE,2016,10.831347056625459,,
31173,Thurston County,NE,2017,10.791089522794897,,
31173,Thurston County,NE,2018,10.471154862435545,,
31173,Thurston County,NE,2019,10.511769453816349,,
31173,Thurston County,NE,2020,10.318125592134473,,
31173,Thurston County,NE,2021,10.269758294648694,,
31173,Thurston County,NE,2022,10.168941076235207,,
31175,Valley County,NE,2010,8.83248532609665,,
31175,Valley County,NE,2011,9.460175013252412,,
31175,Valley County,NE,2012,10.208572324916998,,
31175,Valley County,NE,2013,10.447876496815935,,
31175,Valley County,NE,2014,10.56827697616369,,
31175,Valley County,NE,2015,11.040592532449882,,
31175,Valley County,NE,2016,11.426389349434068,,
31175,Valley County,NE,2017,11.944763737938016,,
31175,Valley County,NE,2018,11.714865948273943,,
31175,Valley County,NE,2019,11.747232425040707,,
31175,Valley County,NE,2020,,,
31175,Valley County,NE,2021,,,
31175,Valley County,NE,2022,,,
31177,Washington County,NE,2010,9.234891911065537,,
31177,Washington County,NE,2011,9.390991896488694,,
31177,Washington County,NE,2012,10.14015223318013,,
31177,Washington County,NE,2013,10.703052393322565,,
31177,Washington County,NE,2014,10.697182622433193,,
31177,Washington County,NE,2015,11.092444231018575,,
31177,Washington County,NE,2016,11.490370606806877,,
31177,Washington County,NE,2017,11.506515345107006,,
31177,Washington County,NE,2018,11.22769845863559,,
31177,Washington County,NE,2019,11.320203986066927,,
31177,Washington County,NE,2020,11.396312504844525,,
31177,Washington County,NE,2021,11.384587862037744,,
31177,Washington County,NE,2022,11.679793386583283,,
31179,Wayne County,NE,2010,8.309981566750102,,
31179,Wayne County,NE,2011,9.041395791043744,,
31179,Wayne County,NE,2012,9.590808646242104,,
31179,Wayne County,NE,2013,9.345638606314541,,
31179,Wayne County,NE,2014,9.406618882489601,,
31179,Wayne County,NE,2015,9.877606751610442,,
31179,Wayne County,NE,2016,10.043098836644358,,
31179,Wayne County,NE,2017,10.044718202243587,,
31179,Wayne County,NE,2018,10.02273257674372,,
31179,Wayne County,NE,2019,9.94565087957128,,
31179,Wayne County,NE,2020,9.125281486065091,,
31179,Wayne County,NE,2021,8.545884875600532,,
31179,Wayne County,NE,2022,8.576892128515416,,
31181,Webster County,NE,2010,8.442246639073014,,
31181,Webster County,NE,2011,8.840885607724486,,
31181,Webster County,NE,2012,9.111915320182815,,
31181,Webster County,NE,2013,9.376879015158707,,
31181,Webster County,NE,2014,9.105724783690885,,
31181,Webster County,NE,2015,9.314608186758417,,
31181,Webster County,NE,2016,9.940271599283257,,
31181,Webster County,NE,2017,10.387796498788163,,
31181,Webster County,NE,2018,9.554268653595717,,
31181,Webster County,NE,2019,9.59942657291167,,
31181,Webster County,NE,2020,9.48428326661199,,
31181,Webster County,NE,2021,9.342180347466064,,
31181,Webster County,NE,2022,9.166992210856964,,
31183,Wheeler County,NE,2010,8.96583882005582,,
31183,Wheeler County,NE,2011,9.67256583320282,,
31183,Wheeler County,NE,2012,10.5054029415134,,
31183,Wheeler County,NE,2013,10.487247787113903,,
31183,Wheeler County,NE,2014,10.487579663459778,,
31183,Wheeler County,NE,2015,10.879229414899427,,
31183,Wheeler County,NE,2016,10.941802755965828,,
31183,Wheeler County,NE,2017,10.975319246461012,,
31183,Wheeler County,NE,2018,10.471995589282272,,
31183,Wheeler County,NE,2019,10.678237044450462,,
31183,Wheeler County,NE,2020,10.12714136113648,,
31183,Wheeler County,NE,2021,10.097475531696878,,
31183,Wheeler County,NE,2022,9.865902064484285,,
31185,York County,NE,2010,9.263161882316533,,
31185,York County,NE,2011,9.727022748364897,,
31185,York County,NE,2012,10.548772234813924,,
31185,York County,NE,2013,10.31043382356154,,
31185,York County,NE,2014,12.091358617932473,,
31185,York County,NE,2015,10.675338372357645,,
31185,York County,NE,2016,10.661662625879543,,
31185,York County,NE,2017,10.716294535506224,,
31185,York County,NE,2018,10.279482514035827,,
31185,York County,NE,2019,10.223322469885197,,
31185,York County,NE,2020,10.225675385231835,,
31185,York County,NE,2021,10.224704115981224,,
31185,York County,NE,2022,10.10293152972045,,
39001,Adams County,OH,2010,10.532316538699463,,
39001,Adams County,OH,2011,11.154656825792614,,
39001,Adams County,OH,2012,12.279356167470775,,
39001,Adams County,OH,2013,13.207652136771928,,
39001,Adams County,OH,2014,14.009564419390175,,
39001,Adams County,OH,2015,13.481711811918412,,
39001,Adams County,OH,2016,13.122428622356804,,
39001,Adams County,OH,2017,12.495513328243192,,
39001,Adams County,OH,2018,12.15898486848644,,
39001,Adams County,OH,2019,11.930168993604205,,
39001,Adams County,OH,2020,12.288453425442336,,
39001,Adams County,OH,2021,12.58930042163956,,
39001,Adams County,OH,2022,14.317629578716414,,
39003,Allen County,OH,2010,9.748259112947613,,
39003,Allen County,OH,2011,11.2023852449175,,
39003,Allen County,OH,2012,12.338788284514205,,
39003,Allen County,OH,2013,13.319503608808416,,
39003,Allen County,OH,2014,14.187559994327769,,
39003,Allen County,OH,2015,13.640285088745703,,
39003,Allen County,OH,2016,13.23972250589867,,
39003,Allen County,OH,2017,12.812425528933627,,
39003,Allen County,OH,2018,12.494347224222793,,
39003,Allen County,OH,2019,12.237242406890271,,
39003,Allen County,OH,2020,12.653095198242397,,
39003,Allen County,OH,2021,13.046059413628631,,
39003,Allen County,OH,2022,15.431168671459437,,
39005,Ashland County,OH,2010,10.281318833585463,,
39005,Ashland County,OH,2011,11.169474138129127,,
39005,Ashland County,OH,2012,12.153220951758037,,
39005,Ashland County,OH,2013,12.915386729777719,,
39005,Ashland County,OH,2014,13.633845372752846,,
39005,Ashland County,OH,2015,13.372783928512913,,
39005,Ashland County,OH,2016,12.866321531309483,,
39005,Ashland County,OH,2017,12.712141625685586,,
39005,Ashland County,OH,2018,12.493608257168972,,
39005,Ashland County,OH,2019,12.23055312152069,,
39005,Ashland County,OH,2020,12.416538650090413,,
39005,Ashland County,OH,2021,12.92020363328463,,
39005,Ashland County,OH,2022,14.61143157395662,,
39007,Ashtabula County,OH,2010,11.29688278488132,,
39007,Ashtabula County,OH,2011,11.16628883890335,,
39007,Ashtabula County,OH,2012,11.438146853773857,,
39007,Ashtabula County,OH,2013,11.434819540546282,,
39007,Ashtabula County,OH,2014,11.66909799539401,,
39007,Ashtabula County,OH,2015,12.636042145532862,,
39007,Ashtabula County,OH,2016,11.842341127527884,,
39007,Ashtabula County,OH,2017,12.433508494831253,,
39007,Ashtabula County,OH,2018,12.586887992125293,,
39007,Ashtabula County,OH,2019,12.209513895971924,,
39007,Ashtabula County,OH,2020,11.681403869548811,,
39007,Ashtabula County,OH,2021,12.541881803103637,,
39007,Ashtabula County,OH,2022,12.877178045625264,,
39009,Athens County,OH,2010,10.607434703085309,,
39009,Athens County,OH,2011,11.259037274183743,,
39009,Athens County,OH,2012,12.398661561029147,,
39009,Athens County,OH,2013,13.398215796834167,,
39009,Athens County,OH,2014,14.276497244218389,,
39009,Athens County,OH,2015,13.719834197053794,,
39009,Athens County,OH,2016,13.323793108546298,,
39009,Athens County,OH,2017,12.88746939017801,,
39009,Athens County,OH,2018,12.555216584247988,,
39009,Athens County,OH,2019,12.299909311974622,,
39009,Athens County,OH,2020,12.704891948350218,,
39009,Athens County,OH,2021,13.095571304365638,,
39009,Athens County,OH,2022,15.518434180775465,,
39011,Auglaize County,OH,2010,10.880111736873687,,
39011,Auglaize County,OH,2011,11.702280742015876,,
39011,Auglaize County,OH,2012,12.635598635365119,,
39011,Auglaize County,OH,2013,13.307410325658058,,
39011,Auglaize County,OH,2014,14.025541553429393,,
39011,Auglaize County,OH,2015,13.450270873124746,,
39011,Auglaize County,OH,2016,12.999489572341396,,
39011,Auglaize County,OH,2017,12.480324817442357,,
39011,Auglaize County,OH,2018,12.112048008504813,,
39011,Auglaize County,OH,2019,11.908108812340402,,
39011,Auglaize County,OH,2020,11.980300648457856,,
39011,Auglaize County,OH,2021,12.088866144762203,,
39011,Auglaize County,OH,2022,14.67134597365009,,
39013,Belmont County,OH,2010,9.772892791370976,,
39013,Belmont County,OH,2011,11.143276410385932,,
39013,Belmont County,OH,2012,12.269565840747177,,
39013,Belmont County,OH,2013,13.202190110344896,,
39013,Belmont County,OH,2014,14.011914861286908,,
39013,Belmont County,OH,2015,13.47843516542269,,
39013,Belmont County,OH,2016,13.112699422702912,,
39013,Belmont County,OH,2017,12.753270659522451,,
39013,Belmont County,OH,2018,12.436073728392277,,
39013,Belmont County,OH,2019,12.169119237566619,,
39013,Belmont County,OH,2020,12.62827295862516,,
39013,Belmont County,OH,2021,12.994426393011262,,
39013,Belmont County,OH,2022,15.225394877137628,,
39015,Brown County,OH,2010,12.028114690401313,,
39015,Brown County,OH,2011,11.746468381644315,,
39015,Brown County,OH,2012,12.211245866485331,,
39015,Brown County,OH,2013,12.846055523515936,,
39015,Brown County,OH,2014,13.423421941556697,,
39015,Brown County,OH,2015,12.948909405764466,,
39015,Brown County,OH,2016,12.676327046129094,,
39015,Brown County,OH,2017,12.300311104143558,,
39015,Brown County,OH,2018,11.926690318554897,,
39015,Brown County,OH,2019,11.728081982613638,,
39015,Brown County,OH,2020,11.83115777868088,,
39015,Brown County,OH,2021,11.961117069751722,,
39015,Brown County,OH,2022,14.002547280211708,,
39017,Butler County,OH,2010,12.660738034669738,,
39017,Butler County,OH,2011,12.644598877392227,,
39017,Butler County,OH,2012,12.097825403316772,,
39017,Butler County,OH,2013,12.192404273615912,,
39017,Butler County,OH,2014,12.351365069554422,,
39017,Butler County,OH,2015,12.146834645718496,,
39017,Butler County,OH,2016,12.015962745834118,,
39017,Butler County,OH,2017,11.649386595511341,,
39017,Butler County,OH,2018,11.255467230291643,,
39017,Butler County,OH,2019,11.19831414239351,,
39017,Butler County,OH,2020,10.719811459050614,,
39017,Butler County,OH,2021,10.634513788406764,,
39017,Butler County,OH,2022,12.423102772378114,,
39019,Carroll County,OH,2010,10.233037187103356,,
39019,Carroll County,OH,2011,11.110397457907796,,
39019,Carroll County,OH,2012,12.093911496917858,,
39019,Carroll County,OH,2013,12.829201454015736,,
39019,Carroll County,OH,2014,13.517737814839792,,
39019,Carroll County,OH,2015,13.263639563362757,,
39019,Carroll County,OH,2016,12.786969227314238,,
39019,Carroll County,OH,2017,12.64789783591512,,
39019,Carroll County,OH,2018,12.43933471288425,,
39019,Carroll County,OH,2019,12.157623150641717,,
39019,Carroll County,OH,2020,12.370731920287867,,
39019,Carroll County,OH,2021,12.836151253434753,,
39019,Carroll County,OH,2022,14.468490707258365,,
39021,Champaign County,OH,2010,11.651360431194336,,
39021,Champaign County,OH,2011,12.234570838451486,,
39021,Champaign County,OH,2012,12.632311288381274,,
39021,Champaign County,OH,2013,12.449332881054724,,
39021,Champaign County,OH,2014,12.63450075146556,,
39021,Champaign County,OH,2015,12.768485774406848,,
39021,Champaign County,OH,2016,12.04225299248987,,
39021,Champaign County,OH,2017,11.944055736983415,,
39021,Champaign County,OH,2018,11.767829448208195,,
39021,Champaign County,OH,2019,11.571056987383832,,
39021,Champaign County,OH,2020,10.853008469088444,,
39021,Champaign County,OH,2021,11.070881950877137,,
39021,Champaign County,OH,2022,12.729612019869842,,
39023,Clark County,OH,2010,11.65243330609143,,
39023,Clark County,OH,2011,12.237512767905315,,
39023,Clark County,OH,2012,12.633755722972767,,
39023,Clark County,OH,2013,12.442455273613765,,
39023,Clark County,OH,2014,12.624463924540446,,
39023,Clark County,OH,2015,12.755988435035214,,
39023,Clark County,OH,2016,12.017315859269642,,
39023,Clark County,OH,2017,11.80599670154433,,
39023,Clark County,OH,2018,11.526902760014432,,
39023,Clark County,OH,2019,11.380480542256885,,
39023,Clark County,OH,2020,10.878092430312314,,
39023,Clark County,OH,2021,11.067250557658456,,
39023,Clark County,OH,2022,12.400730228137837,,
39025,Clermont County,OH,2010,12.463749437350362,,
39025,Clermont County,OH,2011,11.812296566912435,,
39025,Clermont County,OH,2012,10.824158597213202,,
39025,Clermont County,OH,2013,11.266409332596082,,
39025,Clermont County,OH,2014,11.47201901023868,,
39025,Clermont County,OH,2015,11.438239099715652,,
39025,Clermont County,OH,2016,11.742984296076107,,
39025,Clermont County,OH,2017,11.817016648746906,,
39025,Clermont County,OH,2018,11.454487848481634,,
39025,Clermont County,OH,2019,11.304698749612495,,
39025,Clermont County,OH,2020,11.521124915563066,,
39025,Clermont County,OH,2021,11.72598984790036,,
39025,Clermont County,OH,2022,12.287135502127565,,
39027,Clinton County,OH,2010,12.469534449750347,,
39027,Clinton County,OH,2011,12.443220177781436,,
39027,Clinton County,OH,2012,12.0318753691995,,
39027,Clinton County,OH,2013,12.144604166818032,,
39027,Clinton County,OH,2014,12.299398502963909,,
39027,Clinton County,OH,2015,12.00942615823927,,
39027,Clinton County,OH,2016,11.9229364535067,,
39027,Clinton County,OH,2017,11.615774582448347,,
39027,Clinton County,OH,2018,11.176653012895057,,
39027,Clinton County,OH,2019,11.085057981389463,,
39027,Clinton County,OH,2020,10.762395463727614,,
39027,Clinton County,OH,2021,10.699849512434122,,
39027,Clinton County,OH,2022,12.402978802403657,,
39029,Columbiana County,OH,2010,10.24271106362572,,
39029,Columbiana County,OH,2011,11.149745050543656,,
39029,Columbiana County,OH,2012,12.13713346345694,,
39029,Columbiana County,OH,2013,12.920827636615282,,
39029,Columbiana County,OH,2014,13.666649524105498,,
39029,Columbiana County,OH,2015,13.39709633569409,,
39029,Columbiana County,OH,2016,12.866346674074391,,
39029,Columbiana County,OH,2017,12.672171114171086,,
39029,Columbiana County,OH,2018,12.455746875742433,,
39029,Columbiana County,OH,2019,12.183103083309373,,
39029,Columbiana County,OH,2020,12.345497266156379,,
39029,Columbiana County,OH,2021,12.829048101350043,,
39029,Columbiana County,OH,2022,14.559119837582761,,
39031,Coshocton County,OH,2010,9.884079319481911,,
39031,Coshocton County,OH,2011,11.246619668636827,,
39031,Coshocton County,OH,2012,12.38344907265179,,
39031,Coshocton County,OH,2013,13.363443774991085,,
39031,Coshocton County,OH,2014,14.210735645070722,,
39031,Coshocton County,OH,2015,13.658635089651712,,
39031,Coshocton County,OH,2016,13.27179068388046,,
39031,Coshocton County,OH,2017,12.57389550278452,,
39031,Coshocton County,OH,2018,12.220961710557884,,
39031,Coshocton County,OH,2019,12.014609533460265,,
39031,Coshocton County,OH,2020,12.342061421881706,,
39031,Coshocton County,OH,2021,12.671737924071934,,
39031,Coshocton County,OH,2022,14.452076045615994,,
39033,Crawford County,OH,2010,10.232381381002352,,
39033,Crawford County,OH,2011,11.142636344226416,,
39033,Crawford County,OH,2012,12.118927149110437,,
39033,Crawford County,OH,2013,12.898767974966496,,
39033,Crawford County,OH,2014,13.636180835918864,,
39033,Crawford County,OH,2015,13.380412560013731,,
39033,Crawford County,OH,2016,12.858892762880632,,
39033,Crawford County,OH,2017,12.664783513866883,,
39033,Crawford County,OH,2018,12.458658432204327,,
39033,Crawford County,OH,2019,12.184723507552949,,
39033,Crawford County,OH,2020,12.35377009068162,,
39033,Crawford County,OH,2021,12.839892253320716,,
39033,Crawford County,OH,2022,14.565453916155203,,
39035,Cuyahoga County,OH,2010,11.308690536340624,,
39035,Cuyahoga County,OH,2011,11.198917074181182,,
39035,Cuyahoga County,OH,2012,11.431474452887503,,
39035,Cuyahoga County,OH,2013,11.499691427882924,,
39035,Cuyahoga County,OH,2014,11.807511170113951,,
39035,Cuyahoga County,OH,2015,12.707465563350505,,
39035,Cuyahoga County,OH,2016,12.007811089202798,,
39035,Cuyahoga County,OH,2017,12.591331536405583,,
39035,Cuyahoga County,OH,2018,12.834043440863468,,
39035,Cuyahoga County,OH,2019,12.502093028480045,,
39035,Cuyahoga County,OH,2020,12.037662532518107,,
39035,Cuyahoga County,OH,2021,12.795815193643753,,
39035,Cuyahoga County,OH,2022,13.00836233655153,,
39037,Darke County,OH,2010,10.90517988123959,,
39037,Darke County,OH,2011,11.723779640633005,,
39037,Darke County,OH,2012,12.673221880710193,,
39037,Darke County,OH,2013,13.356145809813524,,
39037,Darke County,OH,2014,14.085901301882013,,
39037,Darke County,OH,2015,13.50189476926221,,
39037,Darke County,OH,2016,13.03424650829527,,
39037,Darke County,OH,2017,12.495035083639152,,
39037,Darke County,OH,2018,12.119134071374614,,
39037,Darke County,OH,2019,11.899525353011926,,
39037,Darke County,OH,2020,11.977289422372714,,
39037,Darke County,OH,2021,12.095882135495481,,
39037,Darke County,OH,2022,14.718144075392768,,
39039,Defiance County,OH,2010,10.010249646557263,,
39039,Defiance County,OH,2011,11.232107449434816,,
39039,Defiance County,OH,2012,12.27513609399669,,
39039,Defiance County,OH,2013,13.210368728919184,,
39039,Defiance County,OH,2014,14.057337063214247,,
39039,Defiance County,OH,2015,13.580765418049298,,
39039,Defiance County,OH,2016,13.139057260186021,,
39039,Defiance County,OH,2017,12.798223553931424,,
39039,Defiance County,OH,2018,12.51122503159435,,
39039,Defiance County,OH,2019,12.246171923773941,,
39039,Defiance County,OH,2020,12.600014471988683,,
39039,Defiance County,OH,2021,13.013066930011735,,
39039,Defiance County,OH,2022,15.21335923170939,,
39041,Delaware County,OH,2010,11.020775440388642,,
39041,Delaware County,OH,2011,11.59169537752843,,
39041,Delaware County,OH,2012,12.438348303596307,,
39041,Delaware County,OH,2013,12.98673280505192,,
39041,Delaware County,OH,2014,13.62082085726872,,
39041,Delaware County,OH,2015,13.297237747133767,,
39041,Delaware County,OH,2016,12.753338654512378,,
39041,Delaware County,OH,2017,12.316344292274831,,
39041,Delaware County,OH,2018,12.011883320116832,,
39041,Delaware County,OH,2019,11.827745882382692,,
39041,Delaware County,OH,2020,11.79999647103648,,
39041,Delaware County,OH,2021,12.071420671955739,,
39041,Delaware County,OH,2022,13.7909748523243,,
39043,Erie County,OH,2010,10.86726255743486,,
39043,Erie County,OH,2011,10.981176784306124,,
39043,Erie County,OH,2012,11.450068466664126,,
39043,Erie County,OH,2013,11.464642194471082,,
39043,Erie County,OH,2014,11.643140308113653,,
39043,Erie County,OH,2015,12.570098314330481,,
39043,Erie County,OH,2016,11.845835501345626,,
39043,Erie County,OH,2017,12.371674585518086,,
39043,Erie County,OH,2018,12.50633322746232,,
39043,Erie County,OH,2019,12.219253547096766,,
39043,Erie County,OH,2020,11.762641295153275,,
39043,Erie County,OH,2021,12.565369366611254,,
39043,Erie County,OH,2022,12.883498929348944,,
39045,Fairfield County,OH,2010,10.521773965874843,,
39045,Fairfield County,OH,2011,11.144707857213445,,
39045,Fairfield County,OH,2012,12.269565840747177,,
39045,Fairfield County,OH,2013,13.202190110344896,,
39045,Fairfield County,OH,2014,14.011914861286908,,
39045,Fairfield County,OH,2015,13.47843516542269,,
39045,Fairfield County,OH,2016,13.112699422702912,,
39045,Fairfield County,OH,2017,12.483543174875635,,
39045,Fairfield County,OH,2018,12.148952835908291,,
39045,Fairfield County,OH,2019,11.917631433119459,,
39045,Fairfield County,OH,2020,12.288453425442336,,
39045,Fairfield County,OH,2021,12.58930042163956,,
39045,Fairfield County,OH,2022,14.317629578716414,,
39047,Fayette County,OH,2010,11.429407864119456,,
39047,Fayette County,OH,2011,11.538429598834838,,
39047,Fayette County,OH,2012,12.395194862865772,,
39047,Fayette County,OH,2013,12.928750236343646,,
39047,Fayette County,OH,2014,13.541160719828888,,
39047,Fayette County,OH,2015,13.216214010756058,,
39047,Fayette County,OH,2016,12.692188079246337,,
39047,Fayette County,OH,2017,12.418537776239239,,
39047,Fayette County,OH,2018,12.153274385203042,,
39047,Fayette County,OH,2019,11.909647146659152,,
39047,Fayette County,OH,2020,11.913338360440223,,
39047,Fayette County,OH,2021,12.17954041814863,,
39047,Fayette County,OH,2022,14.137419668655424,,
39049,Franklin County,OH,2010,10.63580498244645,,
39049,Franklin County,OH,2011,11.12591599299708,,
39049,Franklin County,OH,2012,12.095117875503673,,
39049,Franklin County,OH,2013,12.80810459690086,,
39049,Franklin County,OH,2014,13.474353844966402,,
39049,Franklin County,OH,2015,13.23138944349935,,
39049,Franklin County,OH,2016,12.766287436318457,,
39049,Franklin County,OH,2017,12.46197351546612,,
39049,Franklin County,OH,2018,12.207625799249145,,
39049,Franklin County,OH,2019,11.98811017078144,,
39049,Franklin County,OH,2020,12.189781266722418,,
39049,Franklin County,OH,2021,12.607619572685772,,
39049,Franklin County,OH,2022,13.948427058709655,,
39051,Fulton County,OH,2010,11.475556738930996,,
39051,Fulton County,OH,2011,11.694057898267754,,
39051,Fulton County,OH,2012,11.636318365520802,,
39051,Fulton County,OH,2013,11.808333874200835,,
39051,Fulton County,OH,2014,12.142150861729501,,
39051,Fulton County,OH,2015,12.886545884037654,,
39051,Fulton County,OH,2016,12.205513328909529,,
39051,Fulton County,OH,2017,12.781346122114053,,
39051,Fulton County,OH,2018,13.006432732555657,,
39051,Fulton County,OH,2019,12.701298001605915,,
39051,Fulton County,OH,2020,12.317107989058599,,
39051,Fulton County,OH,2021,13.033141982495152,,
39051,Fulton County,OH,2022,13.177302683176267,,
39053,Gallia County,OH,2010,10.588291003132154,,
39053,Gallia County,OH,2011,11.23987290324294,,
39053,Gallia County,OH,2012,12.37856781743794,,
39053,Gallia County,OH,2013,13.383737499299784,,
39053,Gallia County,OH,2014,14.269763134294427,,
39053,Gallia County,OH,2015,13.713453706678717,,
39053,Gallia County,OH,2016,13.310086797122374,,
39053,Gallia County,OH,2017,12.861424010288516,,
39053,Gallia County,OH,2018,12.521249420598748,,
39053,Gallia County,OH,2019,12.266925624587316,,
39053,Gallia County,OH,2020,12.704891948350218,,
39053,Gallia County,OH,2021,13.095571304365638,,
39053,Gallia County,OH,2022,15.518434180775465,,
39055,Geauga County,OH,2010,11.29688278488132,,
39055,Geauga County,OH,2011,11.16628883890335,,
39055,Geauga County,OH,2012,11.438146853773857,,
39055,Geauga County,OH,2013,11.434819540546282,,
39055,Geauga County,OH,2014,11.66909799539401,,
39055,Geauga County,OH,2015,12.636042145532862,,
39055,Geauga County,OH,2016,11.842341127527884,,
39055,Geauga County,OH,2017,12.433508494831253,,
39055,Geauga County,OH,2018,12.586887992125293,,
39055,Geauga County,OH,2019,12.209513895971924,,
39055,Geauga County,OH,2020,11.681403869548811,,
39055,Geauga County,OH,2021,12.541881803103637,,
39055,Geauga County,OH,2022,12.877178045625264,,
39057,Greene County,OH,2010,11.644476116292477,,
39057,Greene County,OH,2011,12.236802828797138,,
39057,Greene County,OH,2012,12.613591789253839,,
39057,Greene County,OH,2013,12.406527059112218,,
39057,Greene County,OH,2014,12.598841495264482,,
39057,Greene County,OH,2015,12.736821592191772,,
