fips,county_name,state,year,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,wfh_rate
19155,"Pottawattamie County, Iowa",IA,2014,51939.0,13.2,19.7,97.92508525462856,5.9,38.7,3.083652506963788
19155,"Pottawattamie County, Iowa",IA,2015,51976.0,13.0,20.2,97.98815896256365,5.0,39.2,2.9883000087313367
19155,"Pottawattamie County, Iowa",IA,2016,53260.0,11.8,20.7,97.97239053557988,4.9,39.3,2.9849451169248122
19155,"Pottawattamie County, Iowa",IA,2017,56291.0,11.2,21.2,98.06594986901693,4.7,39.6,3.182281611314779
19155,"Pottawattamie County, Iowa",IA,2018,57467.0,11.1,21.2,98.29301521758326,4.3,39.5,2.976792205278214
19155,"Pottawattamie County, Iowa",IA,2019,60065.0,10.7,21.5,98.17738008636893,3.8,39.7,3.4230827083825774
19155,"Pottawattamie County, Iowa",IA,2020,59901.0,10.3,21.9,98.26673450594365,4.2,39.6,4.798724417360155
19155,"Pottawattamie County, Iowa",IA,2021,63840.0,10.9,22.9,98.36449875324304,3.8,39.5,6.149324966303555
19155,"Pottawattamie County, Iowa",IA,2022,68718.0,11.3,23.4,98.33506435620666,3.6,39.7,7.411842980705256
19155,"Pottawattamie County, Iowa",IA,2023,71446.0,10.9,23.5,98.19209728488711,3.8,40.1,8.91353735132968
19163,"Scott County, Iowa",IA,2010,49964.0,,29.7,354.03932800111767,5.5,37.4,3.114963869931754
19163,"Scott County, Iowa",IA,2011,51274.0,,30.3,357.27664070413186,5.6,37.5,3.20254110612855
19163,"Scott County, Iowa",IA,2012,53002.0,12.6,30.8,361.1295448988858,5.7,37.4,3.1655158710446574
19163,"Scott County, Iowa",IA,2013,52735.0,13.1,31.6,364.72704411302436,5.8,37.4,3.2295646727215783
19163,"Scott County, Iowa",IA,2014,53704.0,12.8,31.9,368.2939820474311,5.9,37.5,3.5630798001919337
19163,"Scott County, Iowa",IA,2015,55114.0,12.1,32.1,371.08815619433483,5.4,37.6,3.7374958777618996
19163,"Scott County, Iowa",IA,2016,56454.0,12.2,31.9,373.53742446998007,4.9,37.7,4.038351564115979
19163,"Scott County, Iowa",IA,2017,57681.0,12.3,31.9,374.3603960741853,4.2,38.1,4.351619587741302
19163,"Scott County, Iowa",IA,2018,58803.0,12.1,31.9,376.0958401732388,4.2,38.3,4.40209544038854
19163,"Scott County, Iowa",IA,2019,61183.0,12.1,31.8,376.44074604449725,3.8,38.3,4.3814000335739465
19163,"Scott County, Iowa",IA,2020,63876.0,11.9,32.6,377.51475673221336,4.0,38.4,5.42170833383103
19163,"Scott County, Iowa",IA,2021,67675.0,11.8,33.6,380.20414934860815,4.1,38.7,6.959216735930126
19163,"Scott County, Iowa",IA,2022,72792.0,11.9,34.9,380.5206768886871,4.0,38.7,8.155611204938559
19163,"Scott County, Iowa",IA,2023,76363.0,11.6,36.2,380.4922985575076,3.7,39.0,9.909393815397205
29047,"Clay County, Missouri",MO,2010,58559.0,,30.2,540.6965194146802,4.9,36.0,2.8084706222760727
29047,"Clay County, Missouri",MO,2011,60507.0,,30.6,550.1316441308344,5.9,36.1,2.846374378164995
29047,"Clay County, Missouri",MO,2012,60560.0,8.3,30.6,558.3823488732922,6.4,36.4,3.06431877427249
29047,"Clay County, Missouri",MO,2013,60936.0,9.0,30.6,566.0974242008937,6.8,36.3,3.2014883261620937
29047,"Clay County, Missouri",MO,2014,61184.0,9.3,30.7,573.3095611107898,6.7,36.5,3.7074732291204535
29047,"Clay County, Missouri",MO,2015,62099.0,8.8,31.0,579.286984205219,6.1,36.6,4.155531686358754
29047,"Clay County, Missouri",MO,2016,63702.0,9.1,31.9,586.2627400587935,5.2,36.8,4.643650312941651
29047,"Clay County, Missouri",MO,2017,65675.0,8.9,31.9,593.6383319544439,4.4,36.8,5.09842470902137
29047,"Clay County, Missouri",MO,2018,68367.0,7.9,32.7,601.4238186605241,4.0,37.1,5.353164669761262
29047,"Clay County, Missouri",MO,2019,70510.0,8.2,33.2,609.8530665412674,3.9,37.1,5.420262723695901
29047,"Clay County, Missouri",MO,2020,72047.0,8.2,32.8,619.8213059801892,4.1,37.2,6.540896212056167
29047,"Clay County, Missouri",MO,2021,75596.0,8.2,34.2,629.0099908716677,4.2,37.4,9.233329243604686
29047,"Clay County, Missouri",MO,2022,82264.0,8.3,34.9,636.4308472249115,4.0,37.5,11.587438909631787
29047,"Clay County, Missouri",MO,2023,86150.0,8.5,36.0,642.6697982965476,3.9,37.6,14.011848448669317
29077,"Greene County, Missouri",MO,2010,41059.0,,27.5,400.0864763692956,6.8,35.6,3.895815973151284
29077,"Greene County, Missouri",MO,2011,41622.0,,27.8,404.27702645673446,7.6,35.6,3.791762013729977
29077,"Greene County, Missouri",MO,2012,41458.0,17.9,27.9,408.20252054924345,8.0,35.6,3.7467769047637156
29077,"Greene County, Missouri",MO,2013,40337.0,18.7,28.3,411.99326550466515,8.5,35.6,3.6526427854752113
29077,"Greene County, Missouri",MO,2014,40512.0,19.1,28.7,415.58558865382656,7.7,35.6,3.611854917234664
29077,"Greene County, Missouri",MO,2015,41227.0,19.0,29.5,419.3600452520179,6.8,35.6,3.6178253976602477
29077,"Greene County, Missouri",MO,2016,41908.0,18.7,29.9,422.6813893672566,5.8,35.7,4.030787324792878
29077,"Greene County, Missouri",MO,2017,43175.0,18.5,30.5,424.6211846374138,5.0,35.7,4.113819101032508
29077,"Greene County, Missouri",MO,2018,44808.0,17.9,30.2,427.0940534169272,4.4,36.0,4.1197618907290625
29077,"Greene County, Missouri",MO,2019,46086.0,16.4,30.5,429.059021602804,3.8,36.0,3.9610176296674817
29077,"Greene County, Missouri",MO,2020,47053.0,15.3,31.5,431.7510428250527,4.1,36.3,5.57237114300024
29077,"Greene County, Missouri",MO,2021,50682.0,14.9,31.8,439.60055025032244,4.0,36.3,6.883924524025385
29077,"Greene County, Missouri",MO,2022,54968.0,14.6,32.4,443.0255475479359,3.9,36.3,8.49541631888673
29077,"Greene County, Missouri",MO,2023,57488.0,14.4,32.4,445.88785614122895,3.5,36.4,9.97958054756913
29099,"Jefferson County, Missouri",MO,2010,56756.0,,16.1,329.44420324627345,7.5,37.1,2.613920025816494
29099,"Jefferson County, Missouri",MO,2011,56400.0,,16.7,331.3773431132844,8.2,37.4,2.4409802105906273
29099,"Jefferson County, Missouri",MO,2012,55743.0,10.5,16.9,333.0484655987935,8.8,37.7,2.582466312547086
29099,"Jefferson County, Missouri",MO,2013,54845.0,11.3,17.4,334.58400932294404,9.8,38.1,2.9534238124614434
29099,"Jefferson County, Missouri",MO,2014,55563.0,11.1,18.0,335.9885443563436,9.2,38.4,3.204022988505747
29099,"Jefferson County, Missouri",MO,2015,55348.0,10.9,18.2,337.5408450060553,8.3,38.6,3.1327107770565235
29099,"Jefferson County, Missouri",MO,2016,58232.0,10.9,18.4,338.87530562347183,7.4,38.8,3.363190806151766
29099,"Jefferson County, Missouri",MO,2017,60765.0,10.9,19.8,339.1586500011425,6.5,38.8,3.6799315361574667
29099,"Jefferson County, Missouri",MO,2018,63030.0,10.3,20.2,340.1686356054201,5.7,39.0,3.6315062183325657
29099,"Jefferson County, Missouri",MO,2019,65454.0,9.6,20.4,341.1572942135289,5.3,39.2,3.83621944121071
29099,"Jefferson County, Missouri",MO,2020,67606.0,9.1,21.1,342.4155869874856,4.8,39.6,5.514454404723332
29099,"Jefferson County, Missouri",MO,2021,71285.0,8.7,22.1,344.1461203908934,4.2,39.9,7.121130157941878
29099,"Jefferson County, Missouri",MO,2022,77217.0,8.3,22.8,345.7776355978033,3.8,39.9,8.60562526892579
29099,"Jefferson County, Missouri",MO,2023,80522.0,8.6,23.6,347.67116818621514,3.6,40.2,10.146213327070775
31053,"Dodge County, Nebraska",NE,2010,42849.0,,17.3,69.21807634949826,7.6,40.1,3.4548620863996407
31053,"Dodge County, Nebraska",NE,2011,44744.0,,17.3,69.27477994280497,6.6,40.0,3.7316748111950244
31053,"Dodge County, Nebraska",NE,2012,46475.0,11.7,17.5,69.15948263641467,6.4,40.2,3.718510405257393
31053,"Dodge County, Nebraska",NE,2013,48626.0,10.7,18.7,69.32014281745035,6.7,40.1,2.962718211355251
31053,"Dodge County, Nebraska",NE,2014,47991.0,12.0,18.6,69.446780842502,6.8,39.8,2.9359031824294037
31053,"Dodge County, Nebraska",NE,2015,49068.0,11.4,18.9,69.41464880629485,5.1,39.4,3.2928654581739565
31053,"Dodge County, Nebraska",NE,2016,49830.0,11.8,18.9,69.3277032965579,4.3,39.1,2.637677960490012
31053,"Dodge County, Nebraska",NE,2017,51748.0,13.2,19.0,69.1330209595382,4.4,39.1,2.475027746947836
31053,"Dodge County, Nebraska",NE,2018,53101.0,13.7,18.6,69.33526377566547,4.6,39.0,2.4830452854955154
31053,"Dodge County, Nebraska",NE,2019,54085.0,12.5,19.0,69.30124161968143,4.5,38.9,2.3704031900753213
31053,"Dodge County, Nebraska",NE,2020,58439.0,11.2,19.7,69.11222964199241,4.5,39.2,2.815485168426345
31053,"Dodge County, Nebraska",NE,2021,60962.0,11.0,19.7,70.40507156938536,4.8,39.2,3.4219472774898287
31053,"Dodge County, Nebraska",NE,2022,66793.0,9.1,21.7,70.26520270589548,4.1,39.4,3.6110178031575413
31053,"Dodge County, Nebraska",NE,2023,71294.0,9.3,21.5,70.21038923236566,3.1,38.9,3.631193262605272
31079,"Hall County, Nebraska",NE,2010,46138.0,,16.3,104.13623968227823,4.6,35.7,3.9280868385346
31079,"Hall County, Nebraska",NE,2011,47469.0,,16.6,105.69007485495709,5.4,35.5,3.5487448331485028
31079,"Hall County, Nebraska",NE,2012,48044.0,13.7,16.8,107.39764636980911,5.2,35.6,3.5776700629801828
31079,"Hall County, Nebraska",NE,2013,48712.0,13.7,17.1,108.77029228206959,6.5,35.7,3.3634289115983727
31079,"Hall County, Nebraska",NE,2014,49178.0,15.7,17.7,110.21980636541664,6.4,35.9,2.904223128535719
31079,"Hall County, Nebraska",NE,2015,49252.0,15.3,18.3,111.26118706418492,6.0,35.8,2.7020860495436767
31079,"Hall County, Nebraska",NE,2016,51355.0,14.8,19.0,111.83403795823496,5.3,35.7,2.9040972534894194
31079,"Hall County, Nebraska",NE,2017,53807.0,13.5,19.8,112.06830286059409,5.4,35.8,2.8650824070525105
31079,"Hall County, Nebraska",NE,2018,54742.0,13.0,20.9,112.26962426105895,4.5,36.0,2.6401036605118238
31079,"Hall County, Nebraska",NE,2019,57104.0,11.8,21.5,112.12686908618386,4.0,35.9,2.60788475143096
31079,"Hall County, Nebraska",NE,2020,58595.0,11.2,21.2,112.26047328831055,4.0,36.1,2.3090470288957015
31079,"Hall County, Nebraska",NE,2021,60720.0,11.9,21.7,114.59946192280239,3.2,35.9,2.5790000322778477
31079,"Hall County, Nebraska",NE,2022,63553.0,12.8,21.3,114.52442394626549,2.9,36.0,2.8790598988085523
31079,"Hall County, Nebraska",NE,2023,67549.0,11.8,21.1,114.26087593111149,3.3,36.0,3.748575150626934
31109,"Lancaster County, Nebraska",NE,2010,50849.0,,35.3,333.6210735695669,5.3,32.4,3.499393915307116
31109,"Lancaster County, Nebraska",NE,2011,51059.0,,35.9,337.80345550950915,5.9,32.5,3.355855113542731
31109,"Lancaster County, Nebraska",NE,2012,51810.0,14.3,35.9,341.975091963451,6.1,32.6,3.42254515041426
31109,"Lancaster County, Nebraska",NE,2013,51574.0,15.2,36.1,346.0918070445018,6.4,32.7,3.4300413532610463
31109,"Lancaster County, Nebraska",NE,2014,51916.0,14.9,36.2,350.6920689955717,6.0,32.8,3.508512403604345
31109,"Lancaster County, Nebraska",NE,2015,51830.0,14.7,36.7,355.8904963339983,5.1,32.9,3.4044667509449864
31109,"Lancaster County, Nebraska",NE,2016,53730.0,14.3,37.3,360.2209271921687,4.4,33.0,3.402444522675758
31109,"Lancaster County, Nebraska",NE,2017,55747.0,14.0,37.9,365.77276162572036,3.9,33.2,3.297503215004974
31109,"Lancaster County, Nebraska",NE,2018,58009.0,13.1,38.8,370.23452620167365,3.4,33.3,3.581211321903216
31109,"Lancaster County, Nebraska",NE,2019,60527.0,12.5,39.5,373.8927672133731,3.2,33.5,3.5804182643675455
31109,"Lancaster County, Nebraska",NE,2020,62464.0,11.9,39.8,377.2572982743943,3.4,33.8,5.337060391341091
31109,"Lancaster County, Nebraska",NE,2021,65086.0,12.0,40.1,382.42110126904186,3.2,34.0,7.281227956650752
31109,"Lancaster County, Nebraska",NE,2022,70387.0,11.8,40.9,384.5248286393468,3.2,34.1,8.994577614034682
31109,"Lancaster County, Nebraska",NE,2023,72625.0,11.7,41.1,386.44707669053355,3.2,34.3,10.06647507910244
31153,"Sarpy County, Nebraska",NE,2010,68280.0,,36.1,639.1405327991063,4.8,32.7,3.2107129366752365
31153,"Sarpy County, Nebraska",NE,2011,69018.0,,35.5,654.6549573500321,4.9,32.9,3.443299460903583
31153,"Sarpy County, Nebraska",NE,2012,69269.0,6.6,35.8,669.5183976547768,5.2,33.0,2.9761487607167054
31153,"Sarpy County, Nebraska",NE,2013,69965.0,6.6,36.2,683.4410607263304,5.5,33.2,3.0836747997764946
31153,"Sarpy County, Nebraska",NE,2014,70121.0,6.8,36.6,696.9941327419876,5.1,33.5,3.1719665509983503
31153,"Sarpy County, Nebraska",NE,2015,70543.0,6.4,36.7,710.5892037412694,4.4,33.7,3.0777320325785373
31153,"Sarpy County, Nebraska",NE,2016,72269.0,6.2,38.4,724.3144715897876,3.7,33.9,2.914379921473351
31153,"Sarpy County, Nebraska",NE,2017,75752.0,5.3,39.5,735.7717943225774,3.3,34.2,3.254321145623407
31153,"Sarpy County, Nebraska",NE,2018,79549.0,5.4,40.1,749.0560728430372,3.0,34.4,3.6467849200797637
31153,"Sarpy County, Nebraska",NE,2019,82032.0,5.9,39.8,761.1559800252834,2.9,34.6,3.9447975154768518
31153,"Sarpy County, Nebraska",NE,2020,83051.0,5.6,40.5,772.5965031646234,3.2,34.8,5.71527290834629
31153,"Sarpy County, Nebraska",NE,2021,88408.0,5.6,41.1,791.5296449825914,2.8,35.1,8.665105386416862
31153,"Sarpy County, Nebraska",NE,2022,95911.0,5.5,41.2,803.322959584378,2.6,35.3,10.717889018238262
31153,"Sarpy County, Nebraska",NE,2023,101402.0,5.2,41.9,814.9944771336534,2.4,35.5,12.494660198783
31157,"Scotts Bluff County, Nebraska",NE,2010,39004.0,,19.5,49.443759396869694,4.4,39.0,4.311083195340604
31157,"Scotts Bluff County, Nebraska",NE,2011,40939.0,,19.6,49.66009020994906,6.0,38.9,4.379811804961506
31157,"Scotts Bluff County, Nebraska",NE,2012,43113.0,15.1,20.4,49.80340937361414,6.5,38.7,4.371952244829326
31157,"Scotts Bluff County, Nebraska",NE,2013,43444.0,13.7,20.0,49.86830861753794,6.3,38.9,3.6780324203465624
31157,"Scotts Bluff County, Nebraska",NE,2014,46443.0,13.8,21.2,49.81557798184985,5.9,38.6,3.614659452222904
31157,"Scotts Bluff County, Nebraska",NE,2015,45992.0,13.7,21.5,49.59924716877049,5.5,38.8,3.6812938249264873
31157,"Scotts Bluff County, Nebraska",NE,2016,46632.0,13.5,21.4,49.484321424322076,5.3,39.6,3.5772724708006547
31157,"Scotts Bluff County, Nebraska",NE,2017,47975.0,13.2,22.1,49.36263534196494,5.2,39.5,3.1327812843824194
31157,"Scotts Bluff County, Nebraska",NE,2018,50157.0,13.4,22.4,49.01921017620145,5.1,39.5,3.3407053893609593
31157,"Scotts Bluff County, Nebraska",NE,2019,49745.0,13.6,22.9,48.774485943905425,5.1,39.5,3.5013420817178647
31157,"Scotts Bluff County, Nebraska",NE,2020,53433.0,13.0,23.1,48.517593103373684,4.5,39.1,4.115724488560707
31157,"Scotts Bluff County, Nebraska",NE,2021,56588.0,12.0,25.0,48.984056419076055,3.5,38.8,5.294711224550365
31157,"Scotts Bluff County, Nebraska",NE,2022,60137.0,12.5,25.2,48.739332186780025,3.5,39.2,5.54114595614242
31157,"Scotts Bluff County, Nebraska",NE,2023,60960.0,13.9,25.9,48.58925268520622,3.4,39.8,5.875658840440824
32003,"Clark County, Nevada",NV,2010,56258.0,,21.7,240.1932117880023,9.0,35.1,2.9383433978625355
32003,"Clark County, Nevada",NV,2011,55961.0,,22.0,244.39689489563085,10.5,35.3,2.9712201870598296
32003,"Clark County, Nevada",NV,2012,54218.0,14.2,22.1,247.70139987183924,12.0,35.5,2.964948967953695
32003,"Clark County, Nevada",NV,2013,52873.0,15.1,22.1,250.50841706000432,12.7,35.8,3.0456652017127417
32003,"Clark County, Nevada",NV,2014,52070.0,15.7,22.2,253.8902189161685,12.1,36.1,3.0221972514490947
32003,"Clark County, Nevada",NV,2015,51575.0,15.7,22.6,257.9399418448687,10.8,36.4,3.074508669316614
32003,"Clark County, Nevada",NV,2016,52629.0,15.0,22.8,262.32191464118216,9.6,36.7,3.3364234026452553
32003,"Clark County, Nevada",NV,2017,54882.0,14.6,23.3,267.67985558408503,8.3,36.9,3.6124430313759697
32003,"Clark County, Nevada",NV,2018,56802.0,14.1,23.9,271.37211212203886,7.2,37.1,3.819831146020087
32003,"Clark County, Nevada",NV,2019,59340.0,13.7,24.5,276.4952479525514,6.4,37.3,4.154129283660418
32003,"Clark County, Nevada",NV,2020,61048.0,13.4,25.2,282.43342235990923,7.0,37.5,5.604602602105632
32003,"Clark County, Nevada",NV,2021,64210.0,13.6,25.8,282.7224620044652,7.8,37.6,7.401042162531421
32003,"Clark County, Nevada",NV,2022,69911.0,13.4,26.4,287.12952460771515,7.7,37.8,9.155990812197864
32003,"Clark County, Nevada",NV,2023,73845.0,13.2,27.3,290.6570500900255,7.4,38.3,10.686239358365869
32005,"Douglas County, Nevada",NV,2010,60721.0,,25.9,66.21110931265262,7.8,46.6,7.530541825981535
32005,"Douglas County, Nevada",NV,2011,60383.0,,25.3,66.23362914065744,10.5,46.9,7.042388747539724
32005,"Douglas County, Nevada",NV,2012,61099.0,9.7,25.5,66.23081416215683,11.1,47.3,5.640976359792427
32005,"Douglas County, Nevada",NV,2013,60100.0,10.2,25.7,66.20125688790051,10.8,47.9,5.887496356747304
32005,"Douglas County, Nevada",NV,2014,58940.0,10.5,25.6,66.34200581293061,9.5,48.5,5.687673404676972
32005,"Douglas County, Nevada",NV,2015,58535.0,10.6,25.2,66.5165344799679,8.5,49.4,4.97011952191235
32005,"Douglas County, Nevada",NV,2016,59769.0,10.9,26.3,66.75158518476815,7.5,50.1,6.134725329356201
32005,"Douglas County, Nevada",NV,2017,61176.0,9.8,27.2,67.04152797033012,6.2,50.8,7.521123992925919
32005,"Douglas County, Nevada",NV,2018,62503.0,9.3,28.9,67.3173958633891,5.2,51.5,8.076960640687567
32005,"Douglas County, Nevada",NV,2019,66810.0,8.7,29.4,67.74527259548056,4.2,52.0,8.446527644920604
32005,"Douglas County, Nevada",NV,2020,71415.0,7.5,31.9,68.24352379008705,4.1,52.9,9.240265906932574
32005,"Douglas County, Nevada",NV,2021,75688.0,7.0,31.8,69.18935656628922,3.8,53.0,9.74748198004678
32005,"Douglas County, Nevada",NV,2022,84262.0,7.5,31.3,69.63693814788489,3.1,53.5,10.40582726326743
32005,"Douglas County, Nevada",NV,2023,88018.0,8.3,32.1,69.84524655692942,3.2,54.2,11.781852374236014
32007,"Elko County, Nevada",NV,2010,67038.0,,15.8,2.777951495582191,4.6,33.6,1.5695630336514315
32007,"Elko County, Nevada",NV,2011,69459.0,,16.1,2.8177221973970745,4.8,33.6,1.6765161993377762
32007,"Elko County, Nevada",NV,2012,70411.0,7.8,15.8,2.8609866651107763,5.1,33.4,1.5008611498400721
32007,"Elko County, Nevada",NV,2013,70238.0,8.8,16.4,2.912810859276583,5.7,33.3,2.414708886618999
32007,"Elko County, Nevada",NV,2014,72280.0,9.9,17.5,2.969176949110854,5.3,33.4,3.263116057233704
32007,"Elko County, Nevada",NV,2015,71799.0,11.0,18.1,3.0024259545812764,5.5,33.5,3.3363179818585276
32007,"Elko County, Nevada",NV,2016,74672.0,10.5,18.1,3.029619099160413,4.9,33.5,4.330829372987889
32007,"Elko County, Nevada",NV,2017,76178.0,11.5,17.7,3.04988294137356,4.4,34.1,4.40016762543335
32007,"Elko County, Nevada",NV,2018,77209.0,11.9,18.2,3.0426042624176883,4.5,33.9,3.094740103803548
32007,"Elko County, Nevada",NV,2019,81232.0,11.7,16.6,3.045224586841802,4.7,34.1,3.3975875576930537
32007,"Elko County, Nevada",NV,2020,79375.0,11.9,16.8,3.0591996504370758,4.3,34.7,3.771090894953736
32007,"Elko County, Nevada",NV,2021,82462.0,11.6,16.3,3.110616238581354,4.6,34.9,3.8108056143049414
32007,"Elko County, Nevada",NV,2022,87755.0,10.4,17.0,3.1210975362778095,4.7,34.9,4.593530456264958
32007,"Elko County, Nevada",NV,2023,83427.0,11.0,17.5,3.135771353052847,4.3,35.4,5.781137235537661
32019,"Lyon County, Nevada",NV,2010,48433.0,,12.7,25.717958638593164,13.4,39.6,3.126560783138548
32019,"Lyon County, Nevada",NV,2011,46598.0,,13.8,25.928634724111678,16.7,40.3,3.1653811479515177
32019,"Lyon County, Nevada",NV,2012,46088.0,14.3,14.7,25.858742183892264,18.0,40.6,2.9228888770792367
32019,"Lyon County, Nevada",NV,2013,46137.0,15.0,16.7,25.784356551801604,17.7,41.6,2.8550241008527992
32019,"Lyon County, Nevada",NV,2014,47143.0,14.9,15.9,25.749909514122038,15.6,42.6,3.067579391631067
32019,"Lyon County, Nevada",NV,2015,47255.0,16.5,16.6,25.78884964367285,13.6,43.2,3.2052588666938444
32019,"Lyon County, Nevada",NV,2016,49007.0,15.3,14.5,25.908665426906133,11.8,43.7,3.174523064499849
32019,"Lyon County, Nevada",NV,2017,50920.0,13.7,14.7,26.111353793542428,9.8,43.8,3.1379943912580988
32019,"Lyon County, Nevada",NV,2018,55493.0,11.6,14.0,26.536699824020566,8.7,44.1,2.8320132621108858
32019,"Lyon County, Nevada",NV,2019,56875.0,11.6,14.4,27.148259550940427,7.4,43.7,3.327055869428751
32019,"Lyon County, Nevada",NV,2020,58814.0,10.2,13.9,27.790771688528885,8.0,43.9,3.6309549849074765
32019,"Lyon County, Nevada",NV,2021,63952.0,9.6,15.9,28.969958688516407,8.1,43.6,4.52924539902447
32019,"Lyon County, Nevada",NV,2022,70026.0,10.4,16.1,29.671879485291363,7.2,43.2,7.068204691491832
32019,"Lyon County, Nevada",NV,2023,73460.0,11.0,17.2,30.268462239307066,6.3,42.9,7.386832820358832
32023,"Nye County, Nevada",NV,2010,41181.0,,10.5,2.413277282028724,15.1,47.4,4.088858035404374
32023,"Nye County, Nevada",NV,2011,39740.0,,10.6,2.4228472315950893,15.6,48.1,3.84230824167976
32023,"Nye County, Nevada",NV,2012,39150.0,20.1,11.7,2.409042304347056,16.2,48.8,3.425141242937853
32023,"Nye County, Nevada",NV,2013,39876.0,18.9,12.3,2.3852274298514446,17.3,49.7,4.534359050225609
32023,"Nye County, Nevada",NV,2014,41757.0,18.6,13.4,2.3615775544862876,15.3,50.3,4.4874647678386
32023,"Nye County, Nevada",NV,2015,41712.0,18.2,13.2,2.3443626452088595,13.4,50.8,3.7289611143354615
32023,"Nye County, Nevada",NV,2016,42266.0,17.2,12.1,2.375877479125685,14.1,51.2,4.539973043910051
32023,"Nye County, Nevada",NV,2017,44225.0,17.3,11.5,2.3812674507205345,11.4,51.6,5.070186465535302
32023,"Nye County, Nevada",NV,2018,45711.0,16.2,11.5,2.4037623321725095,9.4,52.7,3.476356668719633
32023,"Nye County, Nevada",NV,2019,47300.0,16.4,10.7,2.4408871365247906,9.5,53.1,4.242132084567179
32023,"Nye County, Nevada",NV,2020,47308.0,16.5,12.4,2.5032568078366224,8.7,53.1,5.698931864924036
32023,"Nye County, Nevada",NV,2021,52570.0,15.6,12.7,2.7552654797509217,9.5,52.9,6.75935696108249
32023,"Nye County, Nevada",NV,2022,53602.0,15.3,12.5,2.8433750154136685,9.3,52.9,7.9809086515224745
32023,"Nye County, Nevada",NV,2023,55975.0,15.5,12.7,2.9263695780323236,9.5,52.4,9.872381411028172
32029,"Storey County, Nevada",NV,2010,61525.0,,13.9,15.224923989112055,15.2,46.4,1.492537313432836
32029,"Storey County, Nevada",NV,2011,59386.0,,18.1,15.205968655460273,18.3,50.4,2.1529745042492916
32029,"Storey County, Nevada",NV,2012,62561.0,8.6,18.8,15.202177588729915,19.6,52.8,3.9147956246401843
32029,"Storey County, Nevada",NV,2013,61573.0,11.0,21.5,15.092236653549575,15.2,54.4,6.766467065868263
32029,"Storey County, Nevada",NV,2014,64835.0,10.5,20.7,14.914056517222814,13.0,54.2,6.253521126760563
32029,"Storey County, Nevada",NV,2015,64832.0,7.5,21.4,14.895101183571033,10.3,54.7,6.639954207212364
32029,"Storey County, Nevada",NV,2016,65508.0,7.2,23.1,14.940593984335312,4.1,54.4,6.651884700665189
32029,"Storey County, Nevada",NV,2017,63607.0,7.7,22.9,14.751040647817481,4.2,54.7,4.507042253521127
32029,"Storey County, Nevada",NV,2018,62284.0,7.9,28.7,14.940593984335312,4.3,52.9,3.2934131736526946
32029,"Storey County, Nevada",NV,2019,66292.0,8.2,31.4,15.11877412066207,3.0,50.9,3.987915407854985
32029,"Storey County, Nevada",NV,2020,64000.0,9.2,33.3,15.490298660237016,3.7,53.0,6.792945787067277
32029,"Storey County, Nevada",NV,2021,66713.0,12.0,28.3,15.342447057753109,5.3,53.9,7.32728541521284
32029,"Storey County, Nevada",NV,2022,86932.0,9.1,31.4,15.524418260810226,7.0,55.7,10.281065088757396
32029,"Storey County, Nevada",NV,2023,96000.0,7.1,31.6,15.691225196945915,6.8,56.8,12.978986402966626
32031,"Washoe County, Nevada",NV,2010,55658.0,,26.7,65.36606080200738,8.0,36.6,4.155082322784186
32031,"Washoe County, Nevada",NV,2011,55813.0,,27.0,66.15945814017594,9.3,36.8,4.196639713646888
32031,"Washoe County, Nevada",NV,2012,53994.0,14.7,26.8,66.81732402325125,10.6,37.0,4.143103577589439
32031,"Washoe County, Nevada",NV,2013,53040.0,15.1,27.3,67.36910804311103,11.1,37.2,4.141719584719282
32031,"Washoe County, Nevada",NV,2014,52910.0,15.7,27.9,68.0800148577941,10.6,37.5,4.21278903911445
32031,"Washoe County, Nevada",NV,2015,52870.0,15.2,28.7,68.87705381216259,9.1,37.6,3.8824923143198418
32031,"Washoe County, Nevada",NV,2016,54955.0,15.0,29.0,69.65208473819233,8.0,37.9,4.2001642255619
32031,"Washoe County, Nevada",NV,2017,58595.0,13.3,29.8,70.54459736945478,6.8,38.0,4.323758436517091
32031,"Washoe County, Nevada",NV,2018,61155.0,12.2,30.5,71.32596154104964,5.6,38.1,4.5342999302069025
32031,"Washoe County, Nevada",NV,2019,64791.0,11.3,30.8,72.34719738842286,5.3,38.4,4.733300034175452
32031,"Washoe County, Nevada",NV,2020,68272.0,10.9,31.7,73.49446482254166,5.2,38.5,6.706910136790483
32031,"Washoe County, Nevada",NV,2021,74292.0,10.9,32.3,75.96063064559362,5.0,38.5,8.310289623053412
32031,"Washoe County, Nevada",NV,2022,81531.0,10.9,32.5,77.05564880380032,5.0,38.6,9.430078529425003
32031,"Washoe County, Nevada",NV,2023,85600.0,10.7,33.2,77.86250428879472,5.0,38.9,11.17795119090287
32510,"Carson City, Nevada",NV,2010,52067.0,,21.6,383.12784535126684,12.9,41.1,2.3217655262942
32510,"Carson City, Nevada",NV,2011,54235.0,,21.0,383.14860171309175,15.7,41.8,2.4700342465753424
32510,"Carson City, Nevada",NV,2012,53987.0,15.0,20.9,381.80635698174825,16.8,41.6,2.9102140247085435
32510,"Carson City, Nevada",NV,2013,51957.0,16.2,20.1,379.29483720093543,17.5,41.9,2.6944494341656187
32510,"Carson City, Nevada",NV,2014,50108.0,17.1,20.4,378.0010239805167,14.5,42.3,1.8732879738446584
